Citizen ID,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_10,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30
C46679,COSMOS,"$1,187 ",$275 ,$557 ,$121 ,"$1,460 ",17,465,14,461,9,Others,3,4,25-35,1,1,3,18,0.4,2,MBA,,,,4,12,8,,
C46680,EBONY,$10 ,$15 ,$34 ,$92 ,$196 ,0,0,1,42,5,Others,3,3,35-45,0,0,2,39,0.7,3,primary,1,,,5,8,2,,
C46681,ODYSSEY,"$9,154 ",$66 ,$274 ,$76 ,$218 ,35,68,15,63,1,Others,3,3,35-45,1,1,4,44,0.4,1,primary,2,,,,11,9,,
C46682,ODYSSEY,$26 ,$20 ,$25 ,$111 ,$173 ,3,18,0,57,5,Others,3,5,35-45,0,1,2,35,0.3,4,primary,,,,,2,2,,
C46683,COSMOS,$10 ,$15 ,$25 ,$40 ,$114 ,0,2,0,16,0,Others,3,4,45-55,0,0,4,4,0.8,2,primary,,,,,,,,
C46684,CENTAUR,$43 ,$24 ,$92 ,$40 ,$128 ,1,12,2,12,0,Others,3,4,55+,1,0,4,39,0.8,3,primary,2,,1,,4,1,,
C46685,EBONY,$10 ,$27 ,$97 ,$146 ,$198 ,0,29,3,74,7,Others,3,3,25-35,0,0,1,10,0.2,2,primary,1,,,12,15,2,,
C46686,CENTAUR,$39 ,$15 ,$26 ,$690 ,$216 ,1,1,1,45,6,Others,3,1,25-35,0,1,3,8,0.3,2,primary,2,,,4,8,2,,
C46687,CENTAUR,$71 ,$20 ,$33 ,$42 ,$218 ,3,69,2,117,1,Others,3,4,35-45,1,0,4,13,0.4,2,primary,,,,,,,,
C46688,EBONY,$70 ,$15 ,$25 ,$40 ,$162 ,1,1,0,24,0,Others,3,4,18-24,0,1,0,7,0.7,4,primary,,,,1,3,2,,
C46689,ODYSSEY,$107 ,$39 ,$119 ,$216 ,"$4,835 ",1,94,5,198,28,Others,3,5,45-55,1,1,2,42,0.8,1,primary,1,,,3,10,6,,
C46690,CENTAUR,$10 ,$27 ,$25 ,$347 ,$293 ,0,18,0,77,11,Others,3,1,35-45,1,0,5,8,0.7,4,primary,,,,1,1,,,
C46691,EBONY,$10 ,$23 ,$27 ,$394 ,$187 ,0,30,1,28,3,Others,3,4,25-35,0,1,3,17,0.6,1,primary,,,,4,12,8,,
C46692,ODYSSEY,$14 ,$27 ,$218 ,$169 ,$262 ,2,73,8,130,13,Others,3,2,45-55,0,0,3,29,0.4,3,primary,,,,7,12,5,,
C46693,ODYSSEY,$10 ,$32 ,$53 ,$241 ,$300 ,0,29,2,121,10,Others,3,2,18-24,0,1,0,42,0.7,3,primary,,,,,,,,
C46694,ODYSSEY,$272 ,$20 ,$105 ,$213 ,$144 ,6,18,6,26,3,Others,3,5,55+,0,1,1,22,0.4,3,primary,,,,,1,1,,
C46695,COSMOS,$10 ,$16 ,$25 ,$162 ,$151 ,0,1,0,18,1,Others,3,2,55+,0,0,1,14,0.4,5,primary,,,,3,10,7,,
C46696,CENTAUR,$68 ,$16 ,$25 ,$73 ,$209 ,3,1,0,80,5,Others,3,1,45-55,0,1,0,34,0.2,2,primary,,,,,,,,
C46697,EBONY,$10 ,$15 ,$25 ,$40 ,$117 ,0,0,0,11,0,Others,3,4,45-55,0,1,3,37,0.1,4,MBA,,,,,,,,
C46698,ODYSSEY,$411 ,$63 ,$114 ,$84 ,$228 ,8,137,4,104,5,Others,3,1,35-45,1,0,2,31,0.6,4,primary,4,,,1,9,4,,
C46699,EBONY,$10 ,$15 ,$25 ,$40 ,$112 ,0,0,0,7,0,Others,3,4,25-35,0,1,3,33,0.9,4,primary,,,,8,11,3,,
C46700,COSMOS,$10 ,$19 ,$26 ,$204 ,$169 ,0,12,1,51,3,Others,3,5,18-24,1,1,2,5,0.6,1,primary,,,,5,12,7,,
C46701,COSMOS,$96 ,$39 ,$161 ,$181 ,"$1,546 ",2,72,8,247,6,Others,3,2,45-55,0,0,1,15,0.5,2,primary,,,,3,3,,,
C46702,COSMOS,$10 ,$48 ,$111 ,$64 ,$179 ,0,75,10,110,3,Others,3,2,45-55,1,0,3,19,1,3,primary,,,,10,21,11,,
C46703,CENTAUR,$108 ,$50 ,"$1,277 ",$59 ,$596 ,10,55,14,381,2,Others,3,4,45-55,0,0,3,32,0.1,2,MBA,,,,,,,,
C46704,CENTAUR,$296 ,$49 ,$68 ,$125 ,$177 ,8,67,6,47,7,Others,3,5,45-55,1,1,3,45,0.8,4,primary,1,,,,1,,,
C46705,COSMOS,$10 ,$15 ,$25 ,$40 ,$133 ,0,0,0,11,0,Others,3,2,25-35,0,0,0,35,0.8,3,primary,,,,1,3,2,,
C46706,CENTAUR,$10 ,$25 ,$25 ,$229 ,$156 ,3,7,0,37,5,Others,3,3,35-45,0,0,0,47,1,2,primary,1,,,,1,,,
C46707,TOKUGAWA,$152 ,$103 ,$354 ,$40 ,$159 ,5,199,19,48,0,Others,3,3,18-24,1,0,1,5,0.3,3,primary,3,,,,3,,,
C46708,EBONY,$10 ,$15 ,$25 ,$40 ,$153 ,0,0,0,2,0,Others,3,4,45-55,0,0,1,29,0.2,1,primary,,,,2,5,3,,
C46709,EBONY,$10 ,$15 ,$25 ,$153 ,$151 ,0,5,0,23,10,Others,3,2,25-35,1,1,5,21,1,2,primary,,,,5,7,2,,
C46710,CENTAUR,$10 ,$38 ,$87 ,$45 ,$255 ,0,50,3,72,1,Others,3,4,55+,1,0,3,44,0.6,3,primary,5,,,,5,,,
C46711,CENTAUR,"$1,022 ",$60 ,$223 ,$326 ,$805 ,27,68,9,261,11,Others,3,2,35-45,1,0,2,10,0.5,2,primary,5,,,1,6,,,
C46712,COSMOS,$10 ,$20 ,$25 ,$100 ,$125 ,0,19,0,22,7,Others,3,2,45-55,0,1,4,34,0.6,4,primary,,,,,,,,
C46713,CENTAUR,$729 ,$45 ,$291 ,$46 ,$291 ,15,51,11,68,2,Others,3,1,35-45,1,0,3,11,0.8,1,primary,7,,,,7,,,
C46714,CENTAUR,$694 ,$110 ,$223 ,$620 ,$855 ,9,243,7,588,48,Others,3,3,45-55,0,1,1,45,0.5,1,primary,,,,,,,,
C46715,CENTAUR,$120 ,$73 ,$25 ,$40 ,$224 ,1,88,0,77,0,Others,3,3,45-55,1,0,3,49,0.2,1,MBA,1,,,,1,,,
C46716,COSMOS,$10 ,$17 ,$85 ,$40 ,$215 ,0,10,3,60,0,Others,3,2,35-45,0,0,0,1,0.9,3,primary,,,,4,12,8,,
C46717,ODYSSEY,$66 ,$17 ,$25 ,$69 ,$158 ,1,3,0,23,2,Others,3,2,55+,0,1,4,13,0.4,2,primary,,,,1,2,1,,
C46718,ODYSSEY,$77 ,$46 ,$314 ,$107 ,$353 ,8,29,9,143,7,Others,3,5,25-35,0,0,3,4,0.3,4,primary,2,,,4,17,11,,
C46719,ODYSSEY,$10 ,$31 ,$25 ,$40 ,$251 ,0,117,0,161,0,Others,3,2,35-45,1,0,4,31,0.3,4,primary,1,,,2,10,7,,
C46720,CENTAUR,$71 ,$132 ,$69 ,$40 ,$246 ,1,20,2,16,0,Others,3,3,45-55,0,1,1,24,0.9,4,primary,,,,,,,,
C46721,COSMOS,$10 ,$28 ,$27 ,$40 ,$258 ,0,61,1,104,0,Others,3,2,45-55,1,0,1,18,0.6,5,primary,,,,,,,,
C46722,COSMOS,$17 ,$15 ,$25 ,$40 ,$105 ,1,0,0,7,0,Others,3,4,35-45,0,1,0,6,0.6,2,primary,,,,1,3,2,,
C46723,ODYSSEY,$10 ,$16 ,$34 ,$110 ,$136 ,0,5,3,42,6,Others,3,3,55+,0,1,4,28,0.3,3,primary,,,,,5,5,,
C46724,TOKUGAWA,"$1,357 ",$42 ,$389 ,$40 ,$196 ,54,71,17,65,0,Others,3,2,55+,0,1,1,31,0.3,2,primary,3,,,,3,,,
C46725,ODYSSEY,$437 ,$42 ,$279 ,$139 ,$510 ,5,29,17,114,3,Others,3,3,45-55,1,1,0,14,0.7,3,primary,9,,1,,17,7,,
C46726,TOKUGAWA,$10 ,$16 ,$251 ,$47 ,$124 ,0,4,4,47,1,Others,3,3,18-24,0,0,1,29,0.6,2,MBA,2,,,,2,,,
C46727,COSMOS,$10 ,$15 ,$68 ,$40 ,$180 ,0,0,1,4,0,Others,3,4,25-35,0,1,5,2,0.3,1,primary,,,,3,9,6,,
C46728,CENTAUR,$663 ,$53 ,$148 ,$176 ,$649 ,21,87,7,265,7,Others,3,5,35-45,0,1,0,45,0.2,4,primary,1,,,,2,1,,
C46729,CENTAUR,$569 ,$32 ,$25 ,$110 ,$314 ,3,48,0,120,8,Others,3,4,18-24,1,0,2,49,0.2,3,primary,1,,,2,3,,,
C46730,TOKUGAWA,$10 ,$27 ,$76 ,$51 ,$183 ,0,25,8,51,2,Others,3,2,45-55,0,0,4,5,0.6,1,primary,,,,,1,1,,
C46731,CENTAUR,$85 ,$17 ,$25 ,$47 ,$123 ,2,2,0,19,1,Others,3,4,45-55,0,0,4,47,0.4,4,primary,6,,,6,13,1,,
C46732,ODYSSEY,$10 ,$15 ,$25 ,$40 ,$197 ,0,0,0,93,0,Others,3,3,35-45,1,0,1,18,0.3,3,primary,,,,,2,2,,
C46733,CENTAUR,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Others,3,1,25-35,0,1,3,32,1,3,primary,3,,,,3,,,
C46734,COSMOS,$10 ,$15 ,$25 ,$59 ,$111 ,0,1,0,7,2,Others,3,4,35-45,1,1,3,25,0.9,2,primary,,,,2,5,3,,
C46735,CENTAUR,$10 ,$15 ,$25 ,$191 ,$100 ,0,0,0,0,1,Others,3,3,35-45,0,0,1,34,0.5,5,primary,2,,,,2,,,
C46736,COSMOS,$10 ,$18 ,$25 ,$40 ,$252 ,0,3,0,51,0,Others,3,2,45-55,1,1,4,45,0.2,2,primary,,,,3,5,2,,
C46737,COSMOS,$101 ,$24 ,$27 ,$81 ,$255 ,6,30,2,78,4,Others,3,1,25-35,1,0,3,36,1,3,primary,,,,6,12,6,,
C46738,CENTAUR,$172 ,$39 ,$241 ,$63 ,$217 ,3,38,1,171,4,Others,3,5,35-45,1,0,5,13,0.9,5,primary,1,,,,5,4,,
C46739,COSMOS,"$1,512 ",$16 ,$916 ,$40 ,$253 ,26,3,7,9,0,Others,3,5,25-35,0,0,3,37,0.9,2,primary,,,,2,10,8,,
C46740,CENTAUR,$181 ,$32 ,$34 ,$76 ,$270 ,7,43,1,143,2,Others,3,1,25-35,0,1,5,9,0.9,4,primary,2,,,,2,,,
C46741,CENTAUR,$93 ,$37 ,$76 ,$45 ,$224 ,2,35,3,49,1,Others,3,3,25-35,1,1,3,26,0.4,4,MBA,1,,,,1,,,
C46742,ODYSSEY,$10 ,$15 ,$49 ,$99 ,$186 ,0,1,3,55,7,Others,3,5,25-35,1,1,4,11,0.4,3,primary,,,,,5,5,,
C46743,ODYSSEY,$10 ,$21 ,$67 ,$243 ,$150 ,0,13,5,30,18,Others,3,1,45-55,0,0,2,29,0.5,4,MBA,,,,,5,5,,
C46744,ODYSSEY,$221 ,$36 ,$217 ,$58 ,$235 ,3,98,15,107,6,Others,3,2,25-35,1,0,4,25,0.4,3,primary,,,,,1,1,,
C46745,EBONY,$10 ,$19 ,$52 ,$170 ,$116 ,0,76,3,25,21,Others,3,3,35-45,0,1,4,46,0.2,1,primary,,,,2,4,2,,
C46746,COSMOS,$626 ,$89 ,"$1,883 ",$159 ,$480 ,13,84,26,118,5,Others,3,5,55+,1,1,3,42,0.2,3,primary,6,,,12,22,4,,
C46747,COSMOS,$10 ,$15 ,$25 ,$40 ,$102 ,0,0,0,1,0,Others,3,3,25-35,0,0,0,46,0.9,4,primary,,,,3,11,8,,
C46748,CENTAUR,$586 ,$17 ,$97 ,$125 ,$697 ,7,2,1,180,2,Others,3,1,55+,0,0,2,48,0.5,2,primary,1,,,,1,,,
C46749,ODYSSEY,$10 ,$16 ,$84 ,$49 ,$171 ,0,2,1,67,1,Others,3,4,45-55,1,0,4,49,0.7,3,primary,,,,,3,3,,
C46750,COSMOS,$10 ,$25 ,$25 ,$327 ,$372 ,0,97,0,91,12,Others,3,4,25-35,1,0,4,27,0.9,3,primary,,,,5,12,7,,
C46751,COSMOS,$216 ,$43 ,$77 ,$40 ,$454 ,8,21,3,71,0,Others,3,5,45-55,1,0,2,27,0.9,2,primary,,,,8,19,11,,
C46752,CENTAUR,$50 ,$32 ,$25 ,$133 ,$307 ,1,61,0,161,7,Others,3,4,55+,0,1,4,41,0.4,2,primary,2,,,,5,3,,
C46753,CENTAUR,$12 ,$46 ,$571 ,$60 ,$125 ,2,24,9,9,1,Others,3,1,45-55,1,0,2,33,0.9,3,primary,5,,,,5,,,
C46754,CENTAUR,$625 ,$61 ,$92 ,$101 ,$547 ,16,38,4,252,4,Others,3,1,25-35,0,0,2,31,0.9,5,MBA,,,,1,3,2,,
C46755,COSMOS,$10 ,$15 ,$25 ,$40 ,$115 ,0,1,0,34,0,Others,3,4,45-55,0,1,4,47,0.4,2,primary,2,,,3,7,2,,
C46756,COSMOS,$10 ,$17 ,$121 ,$85 ,$140 ,0,3,12,16,5,Others,3,2,45-55,1,0,1,16,0.6,2,primary,,,,3,9,6,,
C46757,ODYSSEY,$10 ,$16 ,$25 ,$40 ,$143 ,0,3,0,33,0,Others,3,1,25-35,0,1,3,9,0.5,2,primary,1,,,,5,4,,
C46758,CENTAUR,$203 ,$19 ,"$1,627 ",$53 ,$154 ,4,31,5,38,1,Others,3,3,35-45,0,0,1,50,0.4,3,primary,4,,,,4,,,
C46759,EBONY,$10 ,$15 ,$25 ,$46 ,$147 ,0,0,0,52,1,Others,3,4,55+,0,1,4,2,0.6,2,primary,,,,3,5,2,,
C46760,ODYSSEY,$10 ,$18 ,$70 ,$104 ,$187 ,0,8,3,41,8,Others,3,4,45-55,1,0,5,5,1,3,primary,,,,,8,8,,
C46761,CENTAUR,$114 ,$44 ,$98 ,$171 ,$209 ,5,52,12,128,10,Others,3,1,35-45,0,1,1,30,0.7,3,primary,1,,,,1,,,
C46762,TOKUGAWA,$185 ,$63 ,$250 ,$40 ,$262 ,4,66,7,103,0,Others,3,2,35-45,0,1,5,35,0.5,2,primary,5,,2,,7,,,
C46763,CENTAUR,$10 ,$36 ,$117 ,$810 ,$706 ,0,68,10,341,34,Others,3,3,55+,1,0,1,36,0.6,4,primary,1,,,,1,,,
C46764,CENTAUR,$35 ,$18 ,$25 ,$84 ,$104 ,3,7,0,5,3,Others,3,3,25-35,1,1,2,12,0.6,4,primary,,,,,,,,
C46765,CENTAUR,$55 ,$15 ,$25 ,$40 ,$100 ,1,0,0,0,0,Others,3,3,25-35,1,0,5,42,0.3,2,primary,2,,,10,21,9,,
C46766,ODYSSEY,$10 ,$15 ,$318 ,$40 ,$199 ,0,0,2,49,0,Others,3,5,35-45,0,1,1,19,0.8,3,primary,,,,,8,8,,
C46767,COSMOS,$10 ,$15 ,$25 ,$40 ,$109 ,0,4,0,6,0,Others,3,5,25-35,1,1,5,17,0.6,1,primary,,,,4,8,4,,
C46768,COSMOS,$10 ,$15 ,$25 ,$40 ,$132 ,0,0,0,29,0,Others,3,2,55+,1,1,2,6,0.3,3,primary,1,,,5,10,4,,
C46769,CENTAUR,$72 ,$49 ,$44 ,$108 ,$545 ,1,70,1,223,7,Others,3,2,25-35,1,0,1,33,0.4,3,MBA,2,,,,2,,,
C46770,COSMOS,$10 ,$16 ,$25 ,$40 ,$103 ,0,2,0,2,0,Others,3,4,18-24,1,0,1,8,0.2,1,primary,,,,2,9,7,,
C46771,CENTAUR,$127 ,$25 ,$25 ,$89 ,$395 ,5,16,0,235,10,Others,3,5,25-35,0,1,1,7,0.7,4,primary,,,,,,,,
C46772,ODYSSEY,$160 ,$27 ,$39 ,$272 ,$221 ,7,79,2,138,6,Others,3,4,25-35,1,1,5,6,0.3,3,primary,,,,1,15,14,,
C46773,CENTAUR,$722 ,$29 ,$152 ,$167 ,"$1,118 ",7,29,2,394,4,Others,3,1,25-35,1,1,4,22,0.3,3,primary,,,,7,7,,,
C46774,EBONY,$10 ,$29 ,$25 ,$52 ,$217 ,0,140,0,64,1,Others,3,2,35-45,0,1,4,41,0.8,2,primary,,2,,4,10,4,,
C46775,COSMOS,$10 ,$15 ,$25 ,$47 ,$134 ,0,1,0,21,1,Others,3,2,25-35,1,0,3,43,0.5,4,primary,,,,2,4,2,,
C46776,ODYSSEY,$296 ,$33 ,$115 ,$123 ,$365 ,15,75,10,312,8,Others,3,2,35-45,0,1,4,42,0.1,4,primary,,,,12,21,9,,
C46777,EBONY,"$1,090 ",$41 ,$191 ,$142 ,$254 ,8,48,11,119,16,Others,3,2,45-55,0,0,0,26,0.3,4,primary,,,,7,23,16,,
C46778,ODYSSEY,$10 ,$44 ,$72 ,$123 ,$373 ,0,38,3,47,4,Others,3,4,25-35,1,1,3,17,0.3,4,primary,,,,,2,2,,
C46779,ODYSSEY,$10 ,$22 ,$28 ,$168 ,$256 ,0,25,1,122,5,Others,3,2,25-35,0,1,1,10,0.5,2,primary,,,,,5,5,,
C46780,CENTAUR,"$17,388 ",$54 ,$428 ,$63 ,$376 ,88,24,5,77,1,Others,3,3,35-45,1,1,5,8,0.3,5,primary,6,,,,6,,,
C46781,CENTAUR,$723 ,$63 ,$297 ,$49 ,$215 ,26,192,8,139,1,Others,3,4,55+,0,1,0,22,0.7,2,primary,1,,,,1,,,
C46782,ODYSSEY,$10 ,$25 ,$25 ,$40 ,$102 ,0,11,0,4,0,Others,3,5,35-45,1,0,2,28,0.7,3,primary,,,,,1,1,,
C46783,COSMOS,$10 ,$47 ,$93 ,$42 ,$109 ,0,8,2,10,1,Others,3,4,18-24,1,1,0,36,0.8,5,primary,,,,2,8,6,,
C46784,COSMOS,$10 ,$15 ,$33 ,$40 ,$150 ,0,0,1,26,0,Others,3,2,18-24,0,0,5,13,0.4,2,primary,25,11,2,35,69,20,,
C46785,CENTAUR,"$1,989 ",$123 ,$739 ,$152 ,$643 ,36,98,25,106,6,Others,3,1,35-45,0,1,3,23,0.1,4,primary,,,,,4,4,,
C46786,CENTAUR,$314 ,$18 ,$37 ,$70 ,$295 ,11,17,1,116,4,Others,3,1,45-55,0,1,1,11,0.5,2,primary,4,,,,4,,,
C46787,COSMOS,$10 ,$15 ,$25 ,$44 ,$108 ,0,0,0,6,1,Others,3,2,35-45,1,0,1,44,0.2,5,primary,,,,2,5,3,,
C46788,CENTAUR,$543 ,$61 ,$124 ,$172 ,$666 ,12,51,3,330,11,Others,3,4,18-24,1,0,0,4,0.9,3,primary,6,,,2,8,,,
C46789,EBONY,$29 ,$23 ,$43 ,$59 ,$109 ,1,8,7,3,1,Others,3,1,25-35,1,0,3,5,0.3,5,primary,,,,4,10,6,,
C46790,CENTAUR,"$1,779 ",$101 ,$480 ,"$1,246 ","$1,341 ",72,338,31,470,56,Others,3,2,25-35,0,0,1,34,0.5,4,MBA,,,,,,,,
C46791,TOKUGAWA,$10 ,$18 ,$25 ,$87 ,$578 ,0,9,0,49,5,Others,3,5,35-45,0,1,4,6,1,3,primary,1,,,1,2,,,
C46792,CENTAUR,$246 ,$17 ,$232 ,$92 ,$205 ,1,6,4,32,1,Others,3,3,35-45,1,1,2,43,0.5,2,primary,3,,,,3,,,
C46793,COSMOS,$253 ,$21 ,$37 ,$67 ,$148 ,8,4,3,36,1,Others,3,4,45-55,1,1,2,17,0.2,2,primary,1,,,5,8,2,,
C46794,CENTAUR,"$3,948 ",$405 ,$294 ,$176 ,$960 ,51,230,16,93,2,Others,3,5,55+,1,1,2,40,0.6,3,primary,3,,,,4,1,,
C46795,ODYSSEY,$10 ,$15 ,$25 ,$40 ,$136 ,0,0,0,32,0,Others,3,4,18-24,1,0,1,30,0.9,4,primary,,,,,2,2,,
C46796,ODYSSEY,$168 ,$29 ,"$1,092 ",$138 ,$186 ,7,83,23,118,14,Others,3,3,45-55,0,0,5,34,0.7,5,primary,,,,,4,4,,
C46797,CENTAUR,$125 ,$71 ,$188 ,$40 ,$304 ,3,85,8,82,0,Others,3,5,45-55,0,1,3,21,0.8,2,MBA,3,,,,3,,,
C46798,COSMOS,$10 ,$15 ,$25 ,$43 ,$482 ,0,0,0,74,1,Others,3,5,25-35,0,1,3,21,0.8,1,primary,,,,,5,5,,
C46799,TOKUGAWA,$10 ,$15 ,$25 ,$40 ,$134 ,0,4,0,28,0,Others,3,3,35-45,1,1,1,40,0.6,4,primary,2,,,1,3,,,
C46800,ODYSSEY,$10 ,$15 ,$25 ,$424 ,$149 ,0,0,0,17,22,Others,3,2,45-55,0,1,4,16,0.9,4,primary,,,,4,10,6,,
C46801,ODYSSEY,$10 ,$18 ,$25 ,$341 ,$405 ,0,35,0,223,29,Others,3,4,25-35,1,0,1,33,0.2,5,primary,,,,,9,9,,
C46802,ODYSSEY,$120 ,$26 ,$25 ,$169 ,$554 ,1,36,0,320,12,Others,3,4,45-55,0,0,1,30,0.8,4,primary,6,,,,10,4,,
C46803,ODYSSEY,$175 ,$42 ,$69 ,$292 ,$449 ,9,79,7,239,13,Others,3,2,35-45,0,0,4,37,0.9,4,MBA,,,,3,20,17,,
C46804,COSMOS,$266 ,$30 ,$46 ,$41 ,$242 ,4,95,2,118,1,Others,3,3,25-35,1,0,5,28,0.6,5,primary,,,,14,34,20,,
C46805,CENTAUR,"$2,059 ",$86 ,$88 ,$81 ,$651 ,14,146,4,128,4,Others,3,5,25-35,1,1,0,18,0.4,1,primary,2,,,1,4,1,,
C46806,EBONY,$138 ,$29 ,$69 ,$187 ,$160 ,13,42,4,69,17,Others,3,2,35-45,1,1,4,6,0.9,2,primary,,,,7,9,2,,
C46807,EBONY,$10 ,$18 ,$115 ,$130 ,$148 ,0,25,9,82,22,Others,3,3,35-45,0,1,4,6,0.6,3,primary,,,,7,13,6,,
C46808,CENTAUR,$166 ,$24 ,$145 ,$76 ,$316 ,7,22,14,71,1,Others,3,1,45-55,1,0,2,50,0.2,3,MBA,19,,,2,21,,,
C46809,CENTAUR,$329 ,$35 ,$133 ,$217 ,$513 ,4,26,11,135,8,Others,3,2,25-35,0,1,4,17,0.6,3,MBA,16,,,,16,,,
C46810,CENTAUR,$250 ,$15 ,$901 ,$177 ,$848 ,7,0,14,88,2,Others,3,3,35-45,1,0,2,36,0.5,2,primary,5,,,2,7,,,
C46811,EBONY,$554 ,$78 ,$549 ,$185 ,$544 ,9,88,11,144,4,Others,3,2,35-45,0,0,1,34,0.4,3,primary,,,,3,13,10,,
C46812,EBONY,$10 ,$15 ,$25 ,$40 ,$149 ,0,0,0,1,0,Others,3,3,18-24,1,1,4,12,0.6,2,primary,,3,,18,21,,,
C46813,EBONY,$10 ,$15 ,$25 ,$40 ,$132 ,0,0,0,10,0,Others,3,5,35-45,1,1,3,38,0.1,4,primary,,,,7,10,3,,
C46814,ODYSSEY,$456 ,$62 ,$869 ,$47 ,$687 ,20,75,14,109,1,Others,3,3,55+,0,0,3,44,0.9,4,MBA,,,,1,6,5,,
C46815,COSMOS,$10 ,$16 ,$25 ,$69 ,$136 ,0,5,0,25,3,Others,3,2,18-24,1,1,4,26,0.2,3,primary,,,,1,6,5,,
C46816,ODYSSEY,$10 ,$15 ,$25 ,$40 ,$112 ,0,0,0,11,0,Others,3,4,35-45,1,1,2,26,0.1,3,MBA,,,,14,26,12,,
C46817,COSMOS,$14 ,$16 ,$51 ,$40 ,$114 ,1,2,3,8,0,Others,3,4,25-35,1,1,3,28,0.7,4,MBA,,,,5,7,2,,
C46818,ODYSSEY,"$1,832 ",$25 ,$242 ,$73 ,$371 ,33,22,12,191,3,Others,3,2,55+,0,0,4,13,0.6,3,primary,,,,,2,2,,
C46819,CENTAUR,$259 ,$35 ,$308 ,$48 ,$158 ,9,80,15,51,3,Others,3,3,45-55,0,1,3,31,0.5,3,MBA,,,,,1,1,,
C46820,ODYSSEY,$344 ,$22 ,$32 ,$40 ,$184 ,6,27,1,64,0,Others,3,2,45-55,1,1,0,10,0.9,2,primary,1,,,5,30,24,,
C46821,EBONY,$57 ,$17 ,$25 ,$45 ,$145 ,2,14,0,49,1,Others,3,4,55+,1,1,3,26,0.6,2,primary,,,,2,5,3,,
C46822,EBONY,$10 ,$20 ,$54 ,$50 ,$113 ,0,14,9,16,1,Others,3,3,18-24,1,0,2,36,0.5,4,primary,,,,1,3,2,,
C46823,ODYSSEY,$10 ,$24 ,$25 ,$40 ,$162 ,0,20,0,9,0,Others,3,4,25-35,1,0,1,29,0.4,4,primary,,2,,,9,7,,
C46824,CENTAUR,$205 ,$19 ,$31 ,$43 ,$286 ,8,9,2,75,1,Others,3,2,25-35,1,0,1,28,0.1,2,primary,1,,,,1,,,
C46825,CENTAUR,"$4,150 ",$116 ,$919 ,$60 ,$228 ,72,74,26,39,1,Others,3,2,25-35,1,1,3,37,1,1,primary,13,,,,13,,,
C46826,COSMOS,$10 ,$18 ,$25 ,$104 ,$124 ,0,10,0,16,15,Others,3,5,55+,0,0,0,11,0.3,4,primary,25,4,,26,67,37,,
C46827,EBONY,$10 ,$15 ,$25 ,$85 ,$181 ,0,0,0,21,3,Others,3,1,35-45,0,1,3,40,0.3,3,primary,,,,1,3,2,,
C46828,COSMOS,$10 ,$15 ,$25 ,$49 ,$105 ,0,1,0,12,3,Others,3,3,45-55,1,1,3,21,0.4,4,primary,,,,4,6,2,,
C46829,ODYSSEY,$10 ,$18 ,$25 ,$82 ,$158 ,0,44,0,87,10,Others,3,5,18-24,0,1,3,2,0.2,3,primary,2,,,,22,20,,
C46830,COSMOS,$66 ,$19 ,$25 ,$124 ,$144 ,2,9,0,30,5,Others,3,2,18-24,1,1,1,11,0.9,2,MBA,,,,1,8,7,,
C46831,CENTAUR,"$2,514 ",$106 ,$849 ,$420 ,$921 ,19,83,31,387,9,Others,3,5,35-45,1,0,1,43,0.6,4,primary,,,,,,,,
C46832,CENTAUR,$216 ,$15 ,$25 ,$550 ,$581 ,3,0,0,41,1,Others,3,1,55+,0,1,2,45,0.6,4,primary,,,,,,,,
C46833,ODYSSEY,$10 ,$23 ,$25 ,$40 ,$165 ,0,11,0,39,0,Others,3,2,35-45,1,1,0,47,0.2,2,primary,,,,,1,1,,
C46834,CENTAUR,$834 ,$53 ,"$2,110 ",$49 ,"$1,059 ",32,139,4,187,2,Others,3,2,55+,1,1,3,1,0.3,3,primary,,,,,,,,
C46835,CENTAUR,$78 ,$129 ,$109 ,$114 ,$184 ,4,87,7,34,4,Others,3,5,25-35,1,1,4,1,0.3,2,primary,4,,,,4,,,
C46836,EBONY,$10 ,$22 ,$46 ,$40 ,$119 ,0,10,2,12,0,Others,3,5,45-55,1,0,2,29,0.6,3,MBA,,,,1,7,6,,
C46837,COSMOS,$10 ,$15 ,$25 ,$40 ,$133 ,0,0,0,10,0,Others,3,4,25-35,0,1,3,42,0.9,4,MBA,,,,4,7,3,,
C46838,ODYSSEY,$755 ,$143 ,$67 ,$222 ,$393 ,8,106,1,90,2,Others,3,2,35-45,0,0,3,1,0.8,5,primary,,,,,4,4,,
C46839,TOKUGAWA,$10 ,$15 ,$25 ,$59 ,$160 ,0,0,0,18,1,Others,3,3,18-24,1,1,4,10,0.2,3,MBA,1,,,,1,,,
C46840,CENTAUR,$51 ,$30 ,$249 ,$89 ,$180 ,2,45,7,122,2,Others,3,2,35-45,0,0,2,44,0.8,2,primary,6,,,,6,,,
C46841,COSMOS,$44 ,$56 ,$107 ,$56 ,$490 ,12,81,14,235,4,Others,3,4,45-55,1,1,3,24,0.3,2,primary,2,,,8,27,17,,
